Marca,Modelo,Ano,Quilometragem,Idade_Veiculo,Eficiencia_Km,Depreciacao_Estimada,Marca_Preco_Medio,Marca_Elasticidade,Marca_Volume,Idade_x_Km,Km_por_Porta,Marca_x_Idade,Intensidade_Uso,Sweet_Spot,Modelo_Raridade,Is_Premium_Brand,Is_Novo,Cluster,Distancia_Centroide,Idade_vs_Cluster,Km_vs_Cluster,Cluster_Size,Cluster_Percentage,Idade_Veiculo_ZScore_Cluster,Quilometragem_ZScore_Cluster,Is_Outlier,Outlier_Methods,Outlier_Score,Marca_Posicionamento_Intermediária,Marca_Posicionamento_Premium,Faixa_Idade_Novo,Faixa_Idade_Seminovo,Faixa_Idade_Usado,Faixa_Km_Baixa,Faixa_Km_Media,Faixa_Km_Muito_Alta,Cluster_Nome_Médio Seminovo
-0.8732342683677765,-1.1137169511994442,-1.2335818254995183,-0.29747371035357173,1.2335818254995206,-0.5628956970282131,-1.0005122626161302,-0.5498809415752223,-1.4784654845253369,0.5570125833524955,0.45610397418858306,-0.58482534434837,-0.6896004438258933,-0.5628956970282131,-0.2820706581729024,0.4572741656916831,-0.813777637044169,-0.37727302130186696,-0.9718863975002033,0.41180340358409984,0.7635885278599894,-0.3687425792478041,1.0086415689108146,0.9960378824717668,-0.2954690398276027,-1.1328378924601248,-0.22965712254620763,-0.22965712254620763,0.39179956961384543,-0.6549654254143036,-0.6488914476572247,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,-1.009848494089057
-0.1787305356221,-0.610753078606098,0.7943682274513355,-0.5288548896974881,-0.7943682274513335,-0.2131313108311328,0.5733114679899806,-1.0861274244127175,0.5234817186249665,-1.0280133878090487,-0.7122149759462044,-0.20251436555251168,-0.09290806074869754,-0.21313131083113274,3.5452109995326926,0.04331819280697936,-0.813777637044169,-0.37727302130186696,1.3228241270556051,-1.1094191066561792,0.13725717201314197,0.4709296790229112,-0.9225176378637637,-0.7523008910178586,-1.4432321472271106,-0.49544420658738425,-0.22965712254620763,-0.22965712254620763,0.29069304594115947,-0.6549654254143036,-0.6488914476572247,-0.299070718186389,-0.37102079154518663,1.9291022047408906,-0.42403041553493054,1.7526155419215637,-0.5679580783701161,0.9902475528292576
0.16852133075073827,1.9871654732219777,-0.509313949445642,0.11578858908970423,0.509313949445644,-0.383894565091175,-0.6663367777193939,1.9855863064236718,0.22666887398980756,-1.165841733127444,0.42693440603654115,0.5205819420787612,-0.39428532874097993,-0.3838945650911749,-0.2820706581729024,2.2970784896236998,1.2288369137695085,-0.37727302130186696,-0.9718863975002033,-0.2684079685596499,-0.6830468986465663,0.15571044298764308,1.0086415689108146,0.9960378824717668,-0.28773123959400615,-1.4637767995533004,-0.22965712254620763,-0.22965712254620763,-0.757752024972039,-0.6549654254143036,1.5410898134201452,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,-1.009848494089057
1.210276929869253,0.8176407808949608,0.9392218026621107,-0.8005078905883927,-0.9392218026621088,-0.28481594311448283,0.7930086004876741,1.3062849468768782,0.8832839036436678,-1.3381271647754378,-0.8649029384027537,-0.5072274175959859,0.46323083584364194,-0.28481594311448283,3.5452109995326926,0.04331819280697936,1.2288369137695085,-0.37727302130186696,1.3228241270556051,-1.4954264832800381,-0.15206991328816918,0.12618679415659223,-0.9225176378637637,-0.7523008910178586,-1.4776325206451528,-1.550727982583426,-0.22965712254620763,-0.22965712254620763,-0.35357718086452744,-0.6549654254143036,1.5410898134201452,-0.299070718186389,-0.37102079154518663,1.9291022047408906,-0.42403041553493054,1.7526155419215637,-0.5679580783701161,0.9902475528292576
-0.8732342683677765,-0.33502143141556945,-0.3644603742348667,-1.3532845228027908,0.36446037423486877,-0.7343541456308815,-0.5770145893138213,-0.5498809415752223,-1.4784654845253369,0.5570125833524955,-0.8618893601963744,-1.127276723688529,-0.5442740613869713,-0.7343541456308815,-0.2820706581729024,0.22729862520018101,-0.813777637044169,-0.37727302130186696,-0.9718863975002033,2.250640300092207,-0.9723739839478776,-1.708625680715809,1.0086415689108146,0.9960378824717668,0.2971274149854734,0.9617683176811034,-0.22965712254620763,-0.22965712254620763,-0.1939959734813358,-0.6549654254143036,-0.6488914476572247,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,2.3583213924370545,-0.5705757914845389,-0.5679580783701161,-1.009848494089057
0.5157731971235766,1.3241919888070277,1.3737825282944367,-0.6848173009164344,-1.3737825282944345,0.2439225654059083,1.6007102750025042,0.5855098941969052,1.090217175568848,1.142783050955675,-0.9963454081150428,-0.8455152258136321,1.3994238745180927,0.24392256540590826,3.5452109995326926,0.5952594899865843,1.2288369137695085,2.650600343881656,1.3228241270556051,-0.7096042055977811,-1.0200511691921026,0.273004637157022,-0.9225176378637637,-0.7523008910178586,0.28225413269507943,-1.1013075752408161,-0.22965712254620763,-0.22965712254620763,-0.5590476492378678,-0.6549654254143036,1.5410898134201452,-0.299070718186389,2.6952667418861083,-0.5183758525299678,-0.42403041553493054,1.7526155419215637,-0.5679580783701161,0.9902475528292576
-1.2204861347406148,-1.0386390285573361,0.35980750181900967,-0.14241161500755894,-0.3598075018190076,-0.23682386599261745,0.03189284434613703,-0.2452834608306776,-1.7877719485277106,-0.1665862295690791,-0.309488794431372,0.2309588863028321,-0.2683965406084531,-0.23682386599261754,-0.2820706581729024,-1.566510590633535,-0.813777637044169,-0.37727302130186696,1.3228241270556051,-0.1600527428548658,1.0052384279170754,0.9613478555822634,-0.9225176378637637,-0.7523008910178586,0.3166545061131217,1.0057625416746707,-0.22965712254620763,-0.22965712254620763,-0.21618646829507307,1.5267981502495989,-0.6488914476572247,-0.299070718186389,-0.37102079154518663,1.9291022047408906,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,0.9902475528292576
-0.8732342683677765,-0.33502143141556945,-1.6681425511318442,0.7202641289306315,1.6681425511318464,-0.4272812626842562,-1.1340244514281457,-0.5498809415752223,-1.4784654845253369,0.5570125833524955,2.006008270693668,0.10013230862369507,-0.7361048862063482,-0.42728126268425615,-0.2820706581729024,0.22729862520018101,-0.813777637044169,-0.37727302130186696,-0.9718863975002033,-0.22164345754036938,1.631569783763923,0.9228237852016515,1.0086415689108146,0.9960378824717668,1.4591069239108363,-0.26456742918120574,-0.22965712254620763,-0.22965712254620763,-0.5080979540186052,-0.6549654254143036,-0.6488914476572247,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,-1.009848494089057
0.16852133075073827,1.9871654732219777,-0.21960679902409144,-0.016436647864013925,0.2196067990240935,-0.36062581829652784,-0.47829830434910886,1.9855863064236718,0.22666887398980756,-1.165841733127444,0.12800239904939342,0.3722649517373966,-0.30323837741804155,-0.3606258182965278,-0.2820706581729024,2.2970784896236998,1.2288369137695085,-0.37727302130186696,-0.9718863975002033,0.1992648274032731,-1.2617010692491886,-0.012090794215931037,1.0086415689108146,0.9960378824717668,0.8819860695649533,-1.690382832736808,-0.22965712254620763,-0.22965712254620763,-1.658275070942699,-0.6549654254143036,1.5410898134201452,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,-1.009848494089057
1.210276929869253,0.8132593045310037,0.2149539266082344,0.03444851272351752,-0.21495392660823234,-0.22558841632272342,-0.11537454762361488,1.3062849468768782,0.8832839036436678,-1.3381271647754378,-0.11891384643136624,-0.36143513705485397,-0.1785892889507998,-0.22558841632272342,-0.2820706581729024,-0.04867202338962147,1.2288369137695085,-0.37727302130186696,0.5579206188703356,0.21869920266311021,1.1936645343193955,-1.170704853647305,-1.060163215128533,-1.2164616273425377,0.7878728828661067,1.774018023354688,-0.22965712254620763,-0.22965712254620763,-1.5106320108859634,-0.6549654254143036,1.5410898134201452,-0.299070718186389,-0.37102079154518663,-0.5183758525299678,-0.42403041553493054,-0.5705757914845389,-0.5679580783701161,0.9902475528292576
